"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2017-02-27",45029.2,1.45,44734,64764,0
"2017-02-28",46525.6,1.33,44527,59350,0
"2017-03-01",45682.6,1.31,45450,59350,0
"2017-03-02",46468.9,1.83,45449,83232,0
"2017-03-03",46257.9,1.81,46025,83232,0
"2017-03-04",46261.9,1.81,46029,83232,0
"2017-03-05",46261.9,1.81,46029,83232,1.62142857142857
"2017-03-06",46554.3,1.42,46015,65117,1.61714285714286
"2017-03-07",48057.5,1.79,47421,84886,1.68285714285714
"2017-03-08",47798.5,1.67,47566,79236,1.73428571428571
"2017-03-09",48465.3,1.54,47592,73220,1.69285714285714
"2017-03-10",47943,1.4,48253,67453,1.63428571428571
"2017-03-11",47943,1.26,47710,60217,1.55571428571429
"2017-03-12",47939,1.26,47706,60217,1.47714285714286
"2017-03-13",46739.6,1.47,46507,68138,1.48428571428571
"2017-03-14",49118.9,1.82,47213,86059,1.48857142857143
"2017-03-15",48658.2,1.77,48857,86334,1.50285714285714
"2017-03-16",48603.6,1.25,48418,60692,1.46142857142857
"2017-03-17",48633,1.35,48359,65264,1.45428571428571
"2017-03-18",48633,1.13,48400,54583,1.43571428571429
"2017-03-19",48633,1.13,48400,54583,1.41714285714286
"2017-03-20",47924.6,1.06,47692,50366,1.35857142857143
"2017-03-21",48659,1.16,47708,55321,1.26428571428571
"2017-03-22",49092.5,1.25,48404,60287,1.19
"2017-03-23",48924,0.89,48691,43111,1.13857142857143
"2017-03-24",48371,0.9,48138,43111,1.07428571428571
"2017-03-25",48371,0.9,48138,43111,1.04142857142857
"2017-03-26",48362,0.9,48129,43111,1.00857142857143
"2017-03-27",47474.1,0.79,48120,38145,0.97
"2017-03-28",47247.8,0.9,47206,42596,0.932857142857143
"2017-03-29",46835.8,0.81,46370,37714,0.87
"2017-03-30",47091.8,0.81,46626,37714,0.858571428571429
"2017-03-31",46998.8,0.81,46533,37714,0.845714285714286
"2017-04-01",46998.8,0.81,46533,37714,0.832857142857143
"2017-04-02",46998.8,0.81,46533,37714,0.82
"2017-04-03",47916.4,0.52,46959,24206,0.781428571428571
"2017-04-04",48046.4,0.41,47357,19236,0.711428571428572
"2017-04-05",48778.2,0.6,47576,28472,0.681428571428571
"2017-04-06",48851.2,0.59,48385,28472,0.65
"2017-04-07",48569.2,0.69,48103,33036,0.632857142857143
"2017-04-08",48569.2,0.69,48103,33036,0.615714285714286
"2017-04-09",48569.2,0.69,48103,33036,0.598571428571429
"2017-04-10",48637.2,0.77,48096,37096,0.634285714285714
"2017-04-11",50021.3,0.77,49634,38041,0.685714285714286
"2017-04-12",50584,1,49554,49709,0.742857142857143
"2017-04-13",50072,1.02,49606,50793,0.804285714285714
"2017-04-14",50072,1.02,49606,50793,0.851428571428571
"2017-04-15",50072,1.02,49606,50793,0.898571428571429
"2017-04-16",50072,1.02,49606,50793,0.945714285714286
"2017-04-17",50834.6,1.01,49594,49974,0.98
"2017-04-18",51140.6,1.1,50368,55439,1.02714285714286
"2017-04-19",51222.9,0.98,50667,49530,1.02428571428571
"2017-04-20",51393.9,0.86,50928,43837,1.00142857142857
"2017-04-21",51453.9,0.86,50988,43837,0.978571428571429
"2017-04-22",51453.9,0.86,50988,43837,0.955714285714286
"2017-04-23",51453.9,0.86,50988,43837,0.932857142857143
"2017-04-24",51448.7,0.96,50986,49119,0.925714285714286
"2017-04-25",50124.7,0.99,49659,49119,0.91
"2017-04-26",49820.8,1.33,49648,65831,0.96
"2017-04-27",49570.8,1.11,49105,54451,0.995714285714286
