"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2015-03-22",25065.5,0.26,24917,6404,0
"2015-03-23",24858.5,0.3,24716,7477,0
"2015-03-24",24642,0.58,24568,14356,0
"2015-03-25",24617.5,0.75,24536,18442,0
"2015-03-26",24769.5,0.85,24544,20815,0
"2015-03-27",25225.5,0.83,25144,20815,0
"2015-03-28",25225.5,0.83,25144,20815,0.628571428571429
"2015-03-29",25295.5,0.83,25214,20815,0.71
"2015-03-30",25805.5,0.51,25710,13053,0.74
"2015-03-31",25911,0.58,25827,14943,0.74
"2015-04-01",25886,0.58,25804,14947,0.715714285714286
"2015-04-02",25824.5,1,25622,25653,0.737142857142857
"2015-04-03",25715.5,0.72,25634,18516,0.721428571428571
"2015-04-04",25715.5,0.72,25634,18516,0.705714285714286
"2015-04-05",25758.5,0.72,25677,18516,0.69
"2015-04-06",25935,0.5,25800,12819,0.688571428571429
"2015-04-07",26215.5,0.63,26155,16420,0.695714285714286
"2015-04-08",26478.5,0.62,26397,16449,0.701428571428571
"2015-04-09",26729.5,0.62,26648,16420,0.647142857142857
"2015-04-10",26848.5,0.61,26767,16420,0.631428571428571
"2015-04-11",26848.5,0.61,26767,16420,0.615714285714286
"2015-04-12",26821.5,0.61,26740,16420,0.6
"2015-04-13",26795.5,0.66,26690,17489,0.622857142857143
"2015-04-14",26844,0.79,26831,21098,0.645714285714286
"2015-04-15",27107,0.78,27025,21151,0.668571428571429
"2015-04-16",27335,1.11,27313,30347,0.738571428571429
"2015-04-17",27423,1,27161,27295,0.794285714285714
"2015-04-18",27423,1,27341,27295,0.85
"2015-04-19",27337.5,1.07,27341,29265,0.915714285714286
"2015-04-20",27456,1.15,27210,31235,0.985714285714286
"2015-04-21",27241.5,1.23,27078,33206,1.04857142857143
"2015-04-22",26667,1.33,26520,35176,1.12714285714286
"2015-04-23",26655,1.33,26491,35176,1.15857142857143
"2015-04-24",26547,1.35,26383,35548,1.20857142857143
"2015-04-25",26547,1.35,26383,35548,1.25857142857143
"2015-04-26",26449.5,1.43,26286,37519,1.31
"2015-04-27",25993.5,1.45,25830,37518,1.35285714285714
"2015-04-28",25727.5,1.7,25564,43390,1.42
"2015-04-29",26197.5,0.82,25891,21327,1.34714285714286
"2015-04-30",26435.5,0.81,26272,21267,1.27285714285714
"2015-05-01",26659,0.95,26183,24911,1.21571428571429
"2015-05-02",26659,0.94,26495,24911,1.15714285714286
"2015-05-03",26794.5,1.08,26495,28556,1.10714285714286
"2015-05-04",26447,1.24,26177,32458,1.07714285714286
"2015-05-05",26117.5,1.39,25954,36175,1.03285714285714
"2015-05-06",25439.5,1.43,25276,36253,1.12
"2015-05-07",28124,1.73,26534,45941,1.25142857142857
"2015-05-08",27830,1.66,27666,45912,1.35285714285714
"2015-05-09",27830,1.66,27666,45912,1.45571428571429
"2015-05-10",28145,0.86,27910,23965,1.42428571428571
"2015-05-11",27756,1.03,27618,28444,1.39428571428571
"2015-05-12",27367.5,1.32,26964,35630,1.38428571428571
"2015-05-13",27260.5,1.37,27246,37380,1.37571428571429
"2015-05-14",27707.5,1.41,27574,38787,1.33
"2015-05-15",28160.5,1.4,27997,39165,1.29285714285714
"2015-05-16",28160.5,1.4,27997,39165,1.25571428571429
"2015-05-17",28266.5,1.39,28103,39165,1.33142857142857
"2015-05-18",28785,0.88,28566,25027,1.31
"2015-05-19",28801.5,0.95,28598,27119,1.25714285714286
"2015-05-20",28706.5,1.05,28403,29848,1.21142857142857
"2015-05-21",28705,1.34,28183,37773,1.20142857142857
"2015-05-22",28221,1.35,27975,37656,1.19428571428571
"2015-05-23",28221,1.35,27975,37656,1.18714285714286
"2015-05-24",28113.5,1.42,27829,39654,1.19142857142857
"2015-05-25",27795,1.69,27549,46461,1.30714285714286
"2015-05-26",27006,1.72,26760,45959,1.41714285714286
"2015-05-27",27449,1.65,26935,44355,1.50285714285714
"2015-05-28",27948,1.58,27702,43901,1.53714285714286
"2015-05-29",28183,1.58,27937,44170,1.57
"2015-05-30",28183,1.58,27937,44170,1.60285714285714
