"Index","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime","Lvrg_SMA7"
"2017-07-20",36508,0.31,36412,11285,0
"2017-07-21",36374,0.72,36305,26121,0
"2017-07-22",36374,0.72,36341,26121,0
"2017-07-23",36396,0.72,36363,26121,0
"2017-07-24",36506,0.57,36503,20696,0
"2017-07-25",36759,0.27,36636,9789,0
"2017-07-26",36503,0.4,36473,14695,0.53
"2017-07-27",36986,0.36,36952,13206,0.537142857142857
"2017-07-28",36771,0.36,36738,13206,0.485714285714286
"2017-07-29",36771,0.36,36738,13206,0.434285714285714
"2017-07-30",36844,0.36,36811,13206,0.382857142857143
"2017-07-31",36837,0.26,36887,9431,0.338571428571429
"2017-08-01",37112,0.21,36886,7681,0.33
"2017-08-02",37304,0.44,36983,16429,0.335714285714286
"2017-08-03",37271,0.09,37238,3499,0.297142857142857
"2017-08-04",37314,0.09,37281,3499,0.258571428571429
"2017-08-05",37314,0.09,37281,3499,0.22
"2017-08-06",37291,0.09,37258,3499,0.181428571428571
"2017-08-07",37336,0.09,37303,3499,0.157142857142857
"2017-08-08",37388,0,37303,0,0.127142857142857
"2017-08-09",37388,0,0,0,0.0642857142857143
"2017-08-10",37368,0.09,37321,3499,0.0642857142857143
"2017-08-11",37439,0.09,37312,3515,0.0642857142857143
"2017-08-12",37439,0.09,37406,3499,0.0642857142857143
"2017-08-13",37451,0.09,37418,3499,0.0642857142857143
"2017-08-14",37319,0.24,37335,8956,0.0857142857142857
"2017-08-15",37238,0.53,37243,19662,0.161428571428571
"2017-08-16",37616,0.43,37397,16178,0.222857142857143
"2017-08-17",37641,0.27,37585,10119,0.248571428571429
"2017-08-18",37675,0.2,37499,7548,0.264285714285714
"2017-08-19",37675,0.2,37642,7501,0.28
"2017-08-20",37674,0.2,37608,7501,0.295714285714286
"2017-08-21",37719,0.23,37684,8748,0.294285714285714
"2017-08-22",37642,0.24,37576,8871,0.252857142857143
"2017-08-23",37415,0.82,37396,30758,0.308571428571429
"2017-08-24",37833,0.41,37725,15537,0.328571428571429
"2017-08-25",37940,1.13,37874,42654,0.461428571428571
"2017-08-26",37940,1.13,37874,42654,0.594285714285714
"2017-08-27",38046,1.31,37864,49722,0.752857142857143
"2017-08-28",37976,1.61,37847,60896,0.95
"2017-08-29",39368,2.17,37244,80640,1.22571428571429
"2017-08-30",39308,0.2,39279,7773,1.13714285714286
"2017-08-31",39849,0.34,39206,13177,1.12714285714286
"2017-09-01",39805,0.42,39789,16638,1.02571428571429
"2017-09-02",39805,0.42,39739,16638,0.924285714285714
"2017-09-03",39800,0.42,39734,16638,0.797142857142857
"2017-09-04",39851,0.42,39785,16638,0.627142857142857
"2017-09-05",39877,0.73,39634,28915,0.421428571428571
"2017-09-06",38889,2.41,37905,91214,0.737142857142857
"2017-09-07",33171,3.88,33105,128405,1.24285714285714
"2017-09-08",35801,4.18,33202,138902,1.78
"2017-09-09",35801,3.89,35735,138902,2.27571428571429
"2017-09-10",35788,3.89,35722,138902,2.77142857142857
"2017-09-11",33723,4.13,33657,138902,3.30142857142857
"2017-09-12",34690,4.56,33906,154649,3.84857142857143
"2017-09-13",37204,4.82,34152,164681,4.19285714285714
"2017-09-14",38210,3.05,36912,112658,4.07428571428571
"2017-09-15",38893,2.89,38827,112193,3.89
"2017-09-16",38893,2.89,38827,112193,3.74714285714286
"2017-09-17",38289,2.94,38223,112193,3.61142857142857
"2017-09-18",43242,2.98,38223,113943,3.44714285714286
"2017-09-19",43237,0.04,43138,1750,2.80142857142857
"2017-09-20",43255,0.08,43130,3499,2.12428571428571
"2017-09-21",43215,0.08,43144,3515,1.7
