"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2018-11-29",9990,0.49,9868,4850
"2018-11-30",9806,0.5,9674,4850
"2018-12-01",9806,0.5,9674,4850
"2018-12-02",9894,0.5,9762,4850
"2018-12-03",9926,0.87,9762,8462
"2018-12-04",9869,0.87,9737,8468
"2018-12-05",10099,0.85,9967,8468
"2018-12-06",10213,0.84,10081,8468
"2018-12-07",10203,0.84,10071,8468
"2018-12-08",10203,0.84,10071,8468
"2018-12-09",10256,1.2,10071,12081
"2018-12-10",10479,1.16,10347,12021
"2018-12-11",10377,1.17,10245,12025
"2018-12-12",10346,1.18,10200,11998
"2018-12-13",10286,1.18,10154,11998
"2018-12-14",10228,1.19,10096,11977
"2018-12-15",10228,1.19,10096,11977
"2018-12-16",10227,1.19,10095,11977
"2018-12-17",10418,1.64,10242,16795
"2018-12-18",10594,1.61,10462,16833
"2018-12-19",10201,1.66,10069,16674
"2018-12-20",10229,1.65,10097,16631
"2018-12-21",9751,1.73,9619,16657
"2018-12-22",9751,1.73,9619,16657
"2018-12-23",9837,1.72,9705,16657
"2018-12-24",9731,2.23,9623,21425
"2018-12-25",9731,2.23,9599,21425
"2018-12-26",9936,2.18,9804,21376
"2018-12-27",9823,2.21,9691,21376
"2018-12-28",9734,2.23,9602,21376
"2018-12-29",9734,2.23,9602,21376
"2018-12-30",9869,2.23,9605,21376
"2018-12-31",9516,2.32,9252,21486
"2019-01-01",9516,2.32,9252,21486
"2019-01-02",9097,2.43,8833,21485
"2019-01-03",9554,2.31,9290,21428
"2019-01-04",10121,1.78,9352,16656
"2019-01-05",10121,1.69,9857,16656
"2019-01-06",10202,1.68,9938,16656
"2019-01-07",10105,1.7,9841,16698
"2019-01-08",10276,1.66,10012,16595
"2019-01-09",10225,1.68,9961,16714
"2019-01-10",10594,1.62,10330,16742
"2019-01-11",10533,1.64,10269,16876
"2019-01-12",10533,1.64,10269,16876
"2019-01-13",10391,1.67,10127,16876
"2019-01-14",10410,1.66,10146,16876
"2019-01-15",10344,1.67,10080,16829
"2019-01-16",10017,1.73,9753,16829
"2019-01-17",10046,1.72,9782,16816
"2019-01-18",9992,1.72,9728,16699
"2019-01-19",9992,1.72,9728,16699
"2019-01-20",10012,1.71,9748,16699
"2019-01-21",9933,1.73,9669,16683
"2019-01-22",9657,1.78,9393,16699
"2019-01-23",9368,1.83,9104,16666
"2019-01-24",9112,1.89,8848,16699
"2019-01-25",9427,1.82,9163,16666
"2019-01-26",9427,1.82,9163,16666
"2019-01-27",9577,1.79,9313,16666
"2019-01-28",9409,1.85,9013,16652
"2019-01-29",9682,1.8,9286,16679
"2019-01-30",10110,1.72,9714,16679
"2019-01-31",9979,1.75,9583,16765
"2019-02-01",10044,1.74,9648,16765
"2019-02-02",10044,1.74,9648,16765
"2019-02-03",9869,1.77,9473,16765
"2019-02-04",9869,1.77,9473,16765
"2019-02-05",9869,1.77,9473,16802
"2019-02-06",9869,1.77,9473,16725
"2019-02-07",9869,1.77,9473,16725
"2019-02-08",9869,1.76,9473,16636
"2019-02-09",9273,1.87,8877,16636
"2019-02-10",9273,1.87,8877,16636
"2019-02-11",9273,1.87,8877,16636
"2019-02-12",9273,1.87,8877,16636
"2019-02-13",9273,1.87,8877,16603
"2019-02-14",9273,1.87,8877,16574
"2019-02-15",9557,1.81,9161,16574
"2019-02-16",9557,1.81,9161,16574
"2019-02-17",9557,1.81,9161,16574
"2019-02-18",9557,1.81,9161,16576
"2019-02-19",9557,1.81,9161,16576
"2019-02-20",9521,1.82,9125,16576
"2019-02-21",9521,1.82,9125,16582
"2019-02-22",9521,1.82,9125,16627
"2019-02-23",9521,1.82,9125,16627
"2019-02-24",9521,1.82,9125,16627
"2019-02-25",9521,1.82,9125,16627
"2019-02-26",9224,1.88,8828,16627
"2019-02-27",9224,1.88,8828,16627
"2019-02-28",9224,1.88,8828,16627
"2019-03-01",9224,1.88,8828,16604
