"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2018-10-14",10000,0,0,0
"2018-10-15",7748,10.87,9926,107888
"2018-10-16",9244,0,8722,0
"2018-10-17",9558,11.77,9166,107888
"2018-10-18",9558,0,0,0
"2018-10-19",9710.5,1.35,9496,12848
"2018-10-20",9710.5,1.33,9649,12848
"2018-10-21",9710.5,1.33,9649,12848
"2018-10-22",9757.5,1.33,9696,12848
"2018-10-23",11010,0,10436,0
"2018-10-24",9965,7.22,10928,78944
"2018-10-25",11561,0,10944,0
"2018-10-26",12187,4.7,11475,53944
"2018-10-27",12187,0,0,0
"2018-10-28",12187,0,0,0
"2018-10-29",12187,0,0,0
"2018-10-30",12464,2.06,12117,25000
"2018-10-31",12928,4.36,12386,53944
"2018-11-01",12928,0,0,0
"2018-11-02",13322,8.48,12730,107888
"2018-11-03",13322,0,0,0
"2018-11-04",13322,0,0,0
"2018-11-05",13501,1.89,13244,25000
"2018-11-06",13501,0,0,0
"2018-11-07",9744,8.07,13372,107888
"2018-11-08",9784,5.55,9722,53944
"2018-11-09",10839,5.01,10777,53944
"2018-11-10",10839,5.01,10777,53944
"2018-11-11",10364,5.24,10302,53944
"2018-11-12",11238,6.76,11676,78944
"2018-11-13",10045,10.05,10738,107888
"2018-11-14",8525,6.42,8401,53944
"2018-11-15",9830,5.56,9706,53944
"2018-11-16",10715,5.09,10591,53944
"2018-11-17",10715,5.09,10591,53944
"2018-11-18",10385,5.26,10261,53944
"2018-11-19",8292,12.61,8553,107888
"2018-11-20",6152,8.95,6028,53944
"2018-11-21",5922,9.3,5798,53944
"2018-11-22",5547,9.95,5423,53944
"2018-11-23",4882,11.34,4758,53944
"2018-11-24",4882,11.34,4758,53944
"2018-11-25",5482,10.07,5358,53944
"2018-11-26",6177,8.91,6053,53944
"2018-11-27",7402,7.41,7278,53944
"2018-11-28",10032,5.44,9908,53944
"2018-11-29",10487,5.21,10363,53944
"2018-11-30",11522,4.73,11398,53944
"2018-12-01",11522,4.73,11398,53944
"2018-12-02",13447,4.05,13323,53944
"2018-12-03",13289,4.1,13165,53944
"2018-12-04",12468,8.68,13165,114272
"2018-12-05",10738,5.08,10614,53944
"2018-12-06",14245,10.72,10066,107888
"2018-12-07",15051,0,14432,0
"2018-12-08",15051,0,0,0
"2018-12-09",15051,0,0,0
"2018-12-10",15850,3.62,14911,53944
"2018-12-11",16427,3.43,15718,53944
"2018-12-12",16427,0,0,0
"2018-12-13",16427,0,0,0
"2018-12-14",16427,0,0,0
"2018-12-15",16427,0,0,0
"2018-12-16",16427,0,0,0
"2018-12-17",17571,6.65,16225,107888
"2018-12-18",17678,3.1,17377,53944
"2018-12-19",17678,0,0,0
"2018-12-20",18372,3.09,17476,53944
"2018-12-21",9644,8.91,18168,161832
"2018-12-22",9644,5.7,9458,53944
"2018-12-23",9679,5.68,9493,53944
"2018-12-24",6844,8.1,6658,53944
"2018-12-25",6844,8.1,6658,53944
"2018-12-26",11234,4.88,11048,53944
"2018-12-27",15072,11.4,9466,107888
"2018-12-28",15946,3.63,14870,53944
"2018-12-29",15946,0,0,0
"2018-12-30",15946,0,0,0
"2018-12-31",15906,0,0,0
"2019-01-01",15906,0,0,0
"2019-01-02",18399,3.43,15720,53944
"2019-01-03",18904,2.91,18553,53944
"2019-01-04",19327,2.89,18686,53944
"2019-01-05",19327,0,0,0
"2019-01-06",19327,0,0,0
"2019-01-07",19754,2.82,19133,53944
"2019-01-08",19866,2.76,19560,53944
"2019-01-09",19610,5.52,19534,107888
"2019-01-10",19834,2.78,19408,53944
"2019-01-11",20146,2.75,19640,53944
"2019-01-12",20146,0,0,0
"2019-01-13",20146,0,0,0
"2019-01-14",20418,2.71,19890,53944
"2019-01-15",20418,0,0,0
"2019-01-16",20470,2.68,20162,53944
"2019-01-17",20492,2.67,20214,53944
"2019-01-18",19403,2.82,19155,53944
"2019-01-19",19403,2.82,19155,53944
"2019-01-20",19858,2.75,19610,53944
"2019-01-21",20503,2.66,20255,53944
"2019-01-22",21556,2.65,20353,53944
"2019-01-23",21773,2.53,21300,53944
"2019-01-24",21895,2.51,21517,53944
"2019-01-25",21895,0,0,0
"2019-01-26",21895,0,0,0
"2019-01-27",21895,0,0,0
"2019-01-28",21807,5.09,21184,107888
"2019-01-29",22921,2.44,22093,53944
"2019-01-30",23033,2.38,22665,53944
"2019-01-31",23033,0,0,0
"2019-02-01",23061,2.37,22773,53944
"2019-02-02",23061,2.36,22813,53944
"2019-02-03",23201,2.35,22953,53944
"2019-02-04",22848,2.39,22600,53944
"2019-02-05",22660,5.15,21962,113192
"2019-02-06",22905,2.38,22657,53944
"2019-02-07",24266,0,23083,0
"2019-02-08",24266,0,0,0
"2019-02-09",24266,0,0,0
"2019-02-10",24266,0,0,0
"2019-02-11",24266,0,0,0
"2019-02-12",23597,2.32,23287,53944
"2019-02-13",24058,4.62,23343,107888
"2019-02-14",25020,0,23420,0
"2019-02-15",24131,2.26,23821,53944
"2019-02-16",24131,2.26,23821,53944
"2019-02-17",24096,2.27,23786,53944
"2019-02-18",24226,2.26,23916,53944
"2019-02-19",24211,2.26,23901,53944
"2019-02-20",23336,2.34,23026,53944
"2019-02-21",24526,2.23,24216,53944
"2019-02-22",23426,2.33,23116,53944
"2019-02-23",23426,2.33,23116,53944
"2019-02-24",23186,2.36,22876,53944
"2019-02-25",24088,3.51,22508,78944
"2019-02-26",23933,2.28,23623,53944
"2019-02-27",24098,2.27,23788,53944
"2019-02-28",24003,2.28,23693,53944
"2019-03-01",23884,5.4,23869,128944
"2019-03-02",23884,2.29,23574,53944
"2019-03-03",23419,2.33,23109,53944
"2019-03-04",25677,1,25102,25000
"2019-03-05",25588,0.99,25363,25000
"2019-03-06",22200,3.43,21890,75000
"2019-03-07",20475,3.72,20165,75000
"2019-03-08",20865,3.65,20555,75000
"2019-03-09",20865,3.65,20555,75000
"2019-03-10",20640,3.69,20330,75000
"2019-03-11",23253,0,20363,0
"2019-03-12",23253,0,0,0
"2019-03-13",23253,0,0,0
"2019-03-14",23253,0,0,0
"2019-03-15",23490,2.36,22873,53944
"2019-03-16",23490,0,0,0
"2019-03-17",23490,0,0,0
"2019-03-18",23659,1.08,23102,25000
"2019-03-19",23659,0,0,0
"2019-03-20",23655,2.32,23283,53944
"2019-03-21",24366,5.75,22414,128944
"2019-03-22",22780,1.12,22408,25000
"2019-03-23",22780,1.12,22408,25000
"2019-03-24",22395,1.14,22023,25000
"2019-03-25",23550,1.08,23178,25000
"2019-03-26",23900,1.06,23528,25000
"2019-03-27",23520,1.08,23148,25000
"2019-03-28",24565,1.03,24193,25000
"2019-03-29",24776,0,24369,0
"2019-03-30",24776,0,0,0
"2019-03-31",24776,0,0,0
"2019-04-01",24938,1.02,24404,25000
"2019-04-02",25086,2.19,24659,53944
"2019-04-03",25515,2.18,24763,53944
"2019-04-04",26212,3.17,24870,78944
"2019-04-05",25818,3.1,25446,78944
"2019-04-06",25818,3.1,25446,78944
"2019-04-07",25940,0.98,25508,25000
"2019-04-08",25940,0,0,0
"2019-04-09",25940,0,0,0
"2019-04-10",25940,0,0,0
"2019-04-11",25940,0,0,0
"2019-04-12",25962,2.11,25560,53944
"2019-04-13",25962,0,0,0
"2019-04-14",25962,0,0,0
"2019-04-15",26114,0.98,25520,25000
"2019-04-16",26240,2.1,25676,53944
"2019-04-17",26401,0,25812,0
"2019-04-18",26775,2.08,25951,53944
"2019-04-19",26775,0,0,0
"2019-04-20",26775,0,0,0
"2019-04-21",26775,0,0,0
"2019-04-22",26775,0,0,0
"2019-04-23",25947,4.64,25513,118496
"2019-04-24",26849,0,25455,0
"2019-04-25",27001,2.04,26407,53944
"2019-04-26",27058,2.03,26559,53944
"2019-04-27",27058,0,0,0
"2019-04-28",27058,0,0,0
"2019-04-29",27058,0,0,0
"2019-04-30",27058,0,0,0
"2019-05-01",27058,0,0,0
"2019-05-02",27165,2.03,26616,53944
"2019-05-03",27352,2.22,26723,59248
"2019-05-04",27352,0,0,0
"2019-05-05",27352,0,0,0
