"Date","EquityEOD","Leverage","EquityAtStartOfPeriod","SumValueOfPositionsAtTime"
"2019-10-24",100104.8,0.08,99992,7600
"2019-10-25",100282.8,0.11,100114,11000
"2019-10-26",100282.8,0.11,100250,11000
"2019-10-27",100282.8,0.11,100250,11000
"2019-10-28",99804.8,0.11,99772,11000
"2019-10-29",98983.8,0.13,99271,13200
"2019-10-30",99177.8,0.13,99145,13200
"2019-10-31",99395.8,0.13,99363,13200
"2019-11-01",98009.8,0.13,97977,13200
"2019-11-02",98009.8,0.13,97977,13200
"2019-11-03",98009.8,0.13,97977,13200
"2019-11-04",98002.4,0.65,97969,63276
"2019-11-05",98242.4,0.64,98209,63276
"2019-11-06",98022,0.68,98209,66636
"2019-11-07",97700,0.68,97667,66636
"2019-11-08",97940,0.68,97907,66636
"2019-11-09",97940,0.68,97907,66636
"2019-11-10",97940,0.68,97907,66636
"2019-11-11",97226,0.69,97193,66636
"2019-11-12",97264,0.69,97231,66636
"2019-11-13",97481,0.73,97231,71186
"2019-11-14",97655,0.73,97622,71186
"2019-11-15",98497.4,0.76,98362,74666
"2019-11-16",98489.9,0.72,98464,71066
"2019-11-17",98489.9,0.58,98464,57206
"2019-11-18",95243.4,0.68,95210,64336
"2019-11-19",92753.4,0.69,92720,64336
"2019-11-20",94028.6,0.71,94004,66796
"2019-11-21",93966.6,0.71,93934,66796
"2019-11-22",93996.6,0.71,93964,66796
"2019-11-23",93996.6,0.71,93964,66796
"2019-11-24",93996.6,0.71,93964,66796
"2019-11-25",94493.2,0.75,94427,70504
"2019-11-26",95153.2,0.74,95087,70504
"2019-11-27",95509.2,0.74,95443,70504
"2019-11-28",96291.2,0.73,96225,70504
"2019-11-29",95073.2,0.74,95007,70504
"2019-11-30",95073.2,0.74,95007,70504
"2019-12-01",95073.2,0.74,95007,70504
"2019-12-02",95117.2,0.74,95051,70504
"2019-12-03",95165.2,0.74,95099,70504
"2019-12-04",96047.2,0.73,95981,70504
"2019-12-05",94981.2,0.74,94915,70504
"2019-12-06",95437.2,0.74,95371,70504
"2019-12-07",95437.2,0.74,95371,70504
"2019-12-08",95437.2,0.74,95371,70504
"2019-12-09",95761.2,0.74,95695,70504
"2019-12-10",95637.6,0.76,95695,72344
"2019-12-11",95261.6,0.76,95196,72344
"2019-12-12",95035.6,0.76,94970,72344
"2019-12-13",94613.6,0.77,94548,72344
"2019-12-14",94613.6,0.77,94548,72344
"2019-12-15",94613.6,0.77,94548,72344
"2019-12-16",94216.6,0.8,94121,75644
"2019-12-17",94200.6,0.8,94135,75644
"2019-12-18",94897,0.84,94135,79484
"2019-12-19",95389,0.83,95323,79484
"2019-12-20",94425,0.84,94359,79484
"2019-12-21",94422.5,0.82,94359,77684
"2019-12-22",94422.5,0.71,94359,67138
"2019-12-23",94902.9,0.75,94359,70698
"2019-12-24",94680.9,0.79,94804,74698
"2019-12-25",94680.9,0.79,94582,74698
"2019-12-26",95732.5,0.97,95122,91996
"2019-12-27",95583.5,0.95,95613,91096
"2019-12-28",95583.5,0.95,95485,91096
"2019-12-29",95583.5,0.95,95485,91096
"2019-12-30",96456.5,1.12,95485,106846
"2019-12-31",96866.5,1.1,96768,106846
"2020-01-01",96866.5,1.1,96768,106846
"2020-01-02",96836.5,1.1,96738,106846
"2020-01-03",96256.5,1.11,96158,106846
"2020-01-04",96256.5,1.11,96158,106846
"2020-01-05",96256.5,1.11,96158,106846
"2020-01-06",96842.5,1.1,96744,106846
"2020-01-07",97672.5,1.1,97574,106846
"2020-01-08",98748.5,1.08,98650,106846
"2020-01-09",99001.1,1.13,98360,110816
"2020-01-10",99128.1,1.16,98375,113816
"2020-01-11",99128.1,1.15,99029,113816
"2020-01-12",99128.1,1.15,99029,113816
"2020-01-13",99479.7,1.17,99059,115706
"2020-01-14",100719.7,1.15,100621,115706
"2020-01-15",101451.7,1.14,101353,115706
"2020-01-16",101935.7,1.14,101837,115706
"2020-01-17",101881.7,1.14,101783,115706
"2020-01-18",101879.7,1.18,101783,120198
"2020-01-19",101879.7,1.09,101783,111158
"2020-01-20",102059.7,1.09,101961,111158
"2020-01-21",102675.7,1.08,102577,111158
"2020-01-22",102653.7,1.08,102522,111158
"2020-01-23",101841.7,1.09,101710,111158
"2020-01-24",100427.7,1.11,100296,111158
"2020-01-25",100427.7,1.11,100296,111158
"2020-01-26",100427.7,1.11,100296,111158
"2020-01-27",101256.3,1.16,99950,115578
"2020-01-28",100360.3,1.15,100228,115578
"2020-01-29",100123.5,1.19,100228,119078
"2020-01-30",98081.5,1.22,97950,119078
"2020-01-31",98283.7,1.25,98152,122228
"2020-02-01",98283.7,1.25,98152,122228
"2020-02-02",98283.7,1.25,98152,122228
"2020-02-03",99208.9,1.27,98885,125628
"2020-02-04",99520.5,1.31,99195,129948
"2020-02-05",100091.9,1.36,99876,135618
"2020-02-06",101435.9,1.28,101304,129898
"2020-02-07",99625.9,1.31,99494,129898
"2020-02-08",99625.9,1.31,99494,129898
"2020-02-09",99625.9,1.31,99494,129898
"2020-02-10",98752.9,1.35,98621,132748
"2020-02-11",98988.1,1.43,98856,141008
"2020-02-12",98346.1,1.44,98214,141008
"2020-02-13",98272.1,1.44,98140,141008
"2020-02-14",98645.1,1.48,98387,145308
"2020-02-15",98645.1,1.48,98513,145308
"2020-02-16",98645.1,1.48,98513,145308
"2020-02-17",98727.1,1.47,98595,145308
"2020-02-18",98785.1,1.47,98653,145308
"2020-02-19",96865.1,1.5,96733,145308
"2020-02-20",97407.1,1.49,97275,145308
"2020-02-21",98472.1,1.52,97767,148908
"2020-02-22",98467.6,1.55,98307,152688
"2020-02-23",98467.6,1.5,98307,147540
"2020-02-24",100383.6,1.47,100219,147540
"2020-02-25",99981.6,1.48,99817,147540
"2020-02-26",100051.6,1.48,99887,147540
"2020-02-27",98343.6,1.5,98179,147540
"2020-02-28",95099.6,1.55,94935,147540
"2020-02-29",95099.6,1.55,94935,147540
"2020-03-01",95099.6,1.55,94935,147540
"2020-03-02",97482,1.38,94935,131140
"2020-03-03",96966,1.32,96801,127680
"2020-03-04",98026,1.3,97861,127680
"2020-03-05",97370,1.31,97205,127680
"2020-03-06",94896,1.35,94731,127680
"2020-03-07",94896,1.35,94731,127680
"2020-03-08",94896,1.35,94731,127680
"2020-03-09",91376,1.4,91211,127680
"2020-03-10",93008,1.38,92843,127680
"2020-03-11",89808,1.42,89643,127680
"2020-03-12",85436,1.5,85271,127680
"2020-03-13",85986,1.49,85821,127680
"2020-03-14",85986,1.49,85821,127680
"2020-03-15",85986,1.49,85821,127680
"2020-03-16",79432,1.61,79267,127680
"2020-03-17",81012,1.58,80847,127680
"2020-03-18",75628,2.49,75463,188040
"2020-03-19",79534,2.37,79369,188040
"2020-03-20",77467,2.43,77302,188040
"2020-03-21",77458,2.89,77302,223440
"2020-03-22",77458,2.69,77302,207630
"2020-03-23",70918.7,3.25,70721,230090
"2020-03-24",86106.9,2.78,84157,233682
"2020-03-25",92079,2.31,91832,212558
"2020-03-26",93477,2.42,90262,218758
"2020-03-27",90790,2.41,90592,218758
"2020-03-28",90790,2.41,90592,218758
"2020-03-29",90790,2.41,90592,218758
"2020-03-30",91234.03,2.21,90873,200440
"2020-03-31",91584.03,2.19,91386,200440
"2020-04-01",87093.03,2.31,86895,200440
"2020-04-02",86075.03,2.33,85877,200440
"2020-04-03",87200.03,2.3,87002,200440
"2020-04-04",87200.03,2.3,87002,200440
"2020-04-05",87200.03,2.3,87002,200440
"2020-04-06",90870.03,2.21,90672,200440
"2020-04-07",91187.83,1.79,90672,161997
"2020-04-08",98381.33,1.46,97298,141997
"2020-04-09",97678.33,1.46,97480,141997
"2020-04-10",98303.33,1.45,98105,141997
"2020-04-11",98303.33,1.45,98105,141997
"2020-04-12",98303.33,1.45,98105,141997
"2020-04-13",97302.56,1.26,97105,121872
"2020-04-14",94664.76,1.33,94467,125302
"2020-04-15",95680.76,1.46,93163,136093
"2020-04-16",93349.76,1.46,93152,136093
"2020-04-17",93449.76,1.46,93252,136093
"2020-04-18",93449.76,1.41,93252,131613
"2020-04-19",93449.76,1.41,93252,131613
"2020-04-20",93424.76,1.51,93483,140733
"2020-04-21",93801.56,1.46,93227,136497
"2020-04-22",96369.76,1.54,96067,147630
"2020-04-23",98713.76,1.5,98483,147630
"2020-04-24",98712.76,1.54,98483,151227
"2020-04-25",98712.76,1.54,98483,151227
"2020-04-26",98712.76,1.54,98483,151227
"2020-04-27",98712.76,1.54,98483,151227
"2020-04-28",93739.26,1.69,95991,162018
"2020-04-29",93199.26,1.64,92968,152418
"2020-04-30",92231.26,1.66,92000,152418
"2020-05-01",93056.76,1.59,92020,146418
"2020-05-02",93056.76,1.58,92826,146418
"2020-05-03",93056.76,1.58,92826,146418
"2020-05-04",92304.76,1.59,92074,146418
"2020-05-05",91727.36,1.66,91820,152098
"2020-05-06",92125.16,1.7,91476,155278
"2020-05-07",91845.16,1.69,91614,155278
"2020-05-08",91703.16,1.7,91472,155278
"2020-05-09",91703.16,1.7,91472,155278
"2020-05-10",91703.16,1.7,91472,155278
"2020-05-11",97283.16,1.6,97052,155278
"2020-05-12",97283.16,1.6,97052,155278
"2020-05-13",84210.16,2.05,77545,159278
"2020-05-14",85817.16,1.86,85586,159278
"2020-05-15",87999.16,1.81,87768,159278
"2020-05-16",87983.66,1.68,87768,147686
"2020-05-17",87983.66,1.35,87768,118346
"2020-05-18",89857.66,1.32,89627,118346
"2020-05-19",84153.66,1.41,83923,118346
"2020-05-20",84153.66,1.41,83923,118346
"2020-05-21",84153.66,1.41,83923,118346
"2020-05-22",84153.66,1.41,83923,118346
"2020-05-23",84153.66,1.41,83923,118346
"2020-05-24",84153.66,1.41,83923,118346
"2020-05-25",84153.66,1.41,83923,118346
"2020-05-26",84125.66,1.41,83923,118246
"2020-05-27",84125.66,1.41,83923,118246
"2020-05-28",84125.66,1.41,83923,118246
"2020-05-29",84125.66,1.41,83923,118246
"2020-05-30",84125.66,1.41,83923,118246
"2020-05-31",84125.66,1.41,83923,118246
"2020-06-01",84125.66,1.41,83923,118246
"2020-06-02",84125.66,1.41,83923,118246
"2020-06-03",84124.26,1.45,83923,121646
"2020-06-04",84124.26,1.45,83923,121646
"2020-06-05",84124.26,1.45,83923,121646
"2020-06-06",84124.26,1.45,83923,121646
"2020-06-07",84124.26,1.45,83923,121646
"2020-06-08",84119.76,1.09,83923,91614
"2020-06-09",84119.76,1.09,83923,91614
"2020-06-10",84119.76,1.09,83923,91614
"2020-06-11",84106.06,0.66,83923,55134
"2020-06-12",84106.06,0.66,83923,55134
"2020-06-13",84106.06,0.66,83923,55134
"2020-06-14",84106.06,0.66,83923,55134
"2020-06-15",84106.06,0.66,83923,55134
"2020-06-16",84106.06,0.66,83923,55134
"2020-06-17",84106.06,0.66,83923,55134
"2020-06-18",84097.66,0.69,83923,57834
"2020-06-19",84093.46,0.74,83923,62412
"2020-06-20",84088.46,0.72,83923,60252
"2020-06-21",84088.46,0.69,83923,57836
"2020-06-22",68479.46,0.83,68182,56836
"2020-06-23",70101.46,0.81,69804,56836
"2020-06-24",70113.06,0.94,69434,65242
"2020-06-25",72073.06,0.91,71776,65242
"2020-06-26",68453.06,0.96,68156,65242
"2020-06-27",68453.06,0.96,68156,65242
"2020-06-28",68453.06,0.96,68156,65242
"2020-06-29",69343.06,0.94,69046,65242
"2020-06-30",67365.06,0.97,67068,65242
"2020-07-01",65379.06,1,65082,65242
"2020-07-02",57701.06,1.14,57404,65242
"2020-07-03",57929.06,1.13,57632,65242
"2020-07-04",57929.06,1.13,57632,65242
"2020-07-05",57929.06,1.13,57632,65242
"2020-07-06",45963.06,1.43,45666,65242
"2020-07-07",34603.06,1.9,34306,65242
"2020-07-08",40815.06,1.61,40518,65242
"2020-07-09",37265.06,1.76,36968,65242
"2020-07-10",26305.06,2.51,26008,65242
"2020-07-11",26305.06,2.51,26008,65242
"2020-07-12",26305.06,2.51,26008,65242
"2020-07-13",34269.06,1.92,33972,65242
"2020-07-14",38355.06,1.71,38058,65242
"2020-07-15",32371.06,2.03,32074,65242
"2020-07-16",32999.06,2,32702,65242
"2020-07-17",32185.06,2.05,31888,65242
"2020-07-18",32185.06,1.96,31888,62542
"2020-07-19",32185.06,1.58,31888,50244
"2020-07-20",16864.66,2.3,19223,44306
"2020-07-21",15508.66,2.11,15179,32000
"2020-07-22",14844.66,2.2,14515,32000
"2020-07-23",20806.66,1.56,20477,32000
"2020-07-24",16492.66,1.98,16163,32000
"2020-07-25",16492.66,1.98,16163,32000
"2020-07-26",16492.66,1.98,16163,32000
"2020-07-27",9265.67,2.76,10869,30000
